item_id,item_name,item_category_id,brand,pack_size_value,pack_size_uom,pack_count,tier,is_perishable,shelf_life_days,mrp_inr,unit_cost_inr,gst_rate
1195,Dabur Dry Fruits 500ml x2 (Regular),24,Dabur,500,ml,2,Regular,0,116,294.11,233.3,0.05
1196,"Monster Tea, Coffee 250g x2 (Premium)",9,Monster,250,g,2,Premium,0,121,120.47,110.59,0.05
1197,Parle Health 2000ml x10 (Regular),36,Parle,2000,ml,10,Regular,0,240,465.39,388.99,0.05
1198,Fortune Fresh Produce 50g x1 (Regular),1,Fortune,50,g,1,Regular,1,25,141.02,126.23,0.0
1199,Monster Meat 250ml x2 (Regular),17,Monster,250,ml,2,Regular,1,3,164.47,136.44,0.05
1200,Patanjali Electricals 200g x10 (Regular),47,Patanjali,200,g,10,Regular,0,699,236.27,199.01,0.05
1201,Nestlé Category 95 200ml x2 (Regular),95,Nestlé,200,ml,2,Regular,0,652,1748.43,1568.49,0.12
1202,DMart Staples 2000ml x4 (Premium),4,DMart,2000,ml,4,Premium,0,531,658.54,528.72,0.0
1203,Patanjali Edible Oils 50ml x6 (Regular),6,Patanjali,50,ml,6,Regular,0,244,371.85,325.61,0.0
1204,Kellogg's Men's Grooming 2000g x2 (Regular),33,Kellogg's,2000,g,2,Regular,0,405,613.11,489.02,0.12
1205,Kissan Automotive 50g x10 (Economy),69,Kissan,50,g,10,Economy,0,718,548.26,439.23,0.12
1206,Kellogg's Snacks 500ml x10 (Regular),12,Kellogg's,500,ml,10,Regular,0,697,76.99,64.88,0.0
1207,Parle Disposable 750ml x1 (Economy),43,Parle,750,ml,1,Economy,0,206,710.04,614.17,0.12
1208,Tropicana Pickles 2000ml x1 (Economy),23,Tropicana,2000,ml,1,Economy,0,452,362.28,285.13,0.05
1209,Lizol Women's Hygiene 1000ml x1 (Regular),34,Lizol,1000,ml,1,Regular,0,519,1114.87,917.39,0.18
1210,Coca-Cola Packaged Foods 250g x4 (Regular),10,Coca-Cola,250,g,4,Regular,0,353,55.51,44.55,0.05
1211,Dettol Organic 500ml x2 (Economy),73,Dettol,500,ml,2,Economy,0,316,428.82,354.24,0.18
1212,Patanjali Hair Care 50g x3 (Economy),30,Patanjali,50,g,3,Economy,0,548,296.62,232.48,0.0
1213,Kissan Dairy 750g x3 (Economy),2,Kissan,750,g,3,Economy,1,27,224.46,179.29,0.0
1214,Paper Boat Pet Care 50g x3 (Regular),46,Paper Boat,50,g,3,Regular,0,293,467.7,427.32,0.12
1215,Himalaya Health Drinks 250g x1 (Economy),18,Himalaya,250,g,1,Economy,0,596,112.95,94.36,0.0
1216,Tropicana Festive Packs 200ml x1 (Economy),62,Tropicana,200,ml,1,Economy,0,425,432.63,379.65,0.12
1217,Kellogg's Fresh Produce 1000g x1 (Regular),1,Kellogg's,1000,g,1,Regular,1,3,222.66,187.93,0.05
1218,Monster Oral Care 50ml x2 (Regular),29,Monster,50,ml,2,Regular,0,443,47.51,38.56,0.05
1219,Harpic Kitchen Appliances 500ml x1 (Regular),49,Harpic,500,ml,1,Regular,0,106,364.96,303.66,0.05
1220,"Monster Sauces, Ketchup 200g x2 (Economy)",22,Monster,200,g,2,Economy,0,471,169.12,132.14,0.05
1221,Surf Excel Soft Drinks 50g x4 (Economy),26,Surf Excel,50,g,4,Economy,0,464,73.15,61.64,0.0
1222,Bikaji Water 750g x10 (Premium),27,Bikaji,750,g,10,Premium,0,279,680.72,621.27,0.0
1223,Pears Bedding 100g x4 (Regular),53,Pears,100,g,4,Regular,0,584,165.26,129.6,0.18
1224,Paper Boat Diabetic Care 250ml x2 (Economy),86,Paper Boat,250,ml,2,Economy,0,514,2134.28,1695.32,0.18
1225,Coca-Cola First Aid 50ml x2 (Regular),85,Coca-Cola,50,ml,2,Regular,0,527,216.75,170.1,0.28
1226,Himalaya Ice Cream 100ml x4 (Premium),15,Himalaya,100,ml,4,Premium,1,6,444.02,398.86,0.05
1227,Colgate Dishwash 50ml x4 (Regular),40,Colgate,50,ml,4,Regular,0,494,141.69,128.94,0.18
1228,Pears Bath 500g x1 (Regular),32,Pears,500,g,1,Regular,0,460,250.84,209.94,0.12
1229,Monster Ice Cream 200ml x24 (Economy),15,Monster,200,ml,24,Economy,1,6,467.46,380.33,0.0
1230,Maggi Home Furnishing 200ml x1 (Premium),52,Maggi,200,ml,1,Premium,0,151,718.09,572.06,0.12
1231,Ariel Organic 200ml x4 (Premium),73,Ariel,200,ml,4,Premium,0,114,407.47,357.52,0.18
1232,Pears Bath Linen 250ml x24 (Economy),54,Pears,250,ml,24,Economy,0,550,953.12,754.27,0.05
1233,Kellogg's Frozen Foods 50ml x5 (Economy),16,Kellogg's,50,ml,5,Economy,1,23,210.99,168.47,0.05
1234,Dove Energy Drinks 100ml x4 (Economy),75,Dove,100,ml,4,Economy,0,514,2646.9,2070.29,0.18
1235,Himalaya Footwear 200ml x1 (Regular),59,Himalaya,200,ml,1,Regular,0,701,536.04,429.8,0.12
1236,Pepsi Water 250g x24 (Premium),27,Pepsi,250,g,24,Premium,0,396,546.81,443.23,0.0
1237,Harpic Pet Care 200ml x3 (Premium),46,Harpic,200,ml,3,Premium,0,432,751.94,598.4,0.12
1238,Red Bull Travel 750g x10 (Economy),58,Red Bull,750,g,10,Economy,0,524,871.89,712.37,0.12
1239,Saffola Travel 750ml x4 (Regular),58,Saffola,750,ml,4,Regular,0,466,969.61,797.47,0.12
1240,Haldiram Water 200ml x24 (Regular),27,Haldiram,200,ml,24,Regular,0,178,391.97,345.6,0.05
1241,"Haldiram Sugar, Jaggery 50g x4 (Economy)",8,Haldiram,50,g,4,Economy,0,486,298.95,241.23,0.0
1242,Britannia Storage 100ml x2 (Economy),51,Britannia,100,ml,2,Economy,0,234,47.76,39.99,0.05
1243,Surf Excel Air Fresheners 200g x5 (Regular),41,Surf Excel,200,g,5,Regular,0,311,876.95,786.24,0.12
1244,Lifebuoy Disposable 750ml x1 (Regular),43,Lifebuoy,750,ml,1,Regular,0,664,671.42,581.69,0.12
1245,Maggi Hardware 2000ml x1 (Regular),70,Maggi,2000,ml,1,Regular,0,627,1213.35,967.49,0.05
1246,Surf Excel Energy Drinks 500g x1 (Regular),75,Surf Excel,500,g,1,Regular,0,532,2827.85,2432.17,0.18
1247,Haldiram Pet Care 200g x3 (Regular),46,Haldiram,200,g,3,Regular,0,514,516.7,460.63,0.05
1248,Nestlé Apparel 500g x1 (Premium),60,Nestlé,500,g,1,Premium,0,537,658.88,516.64,0.05
1249,Kissan Bedding 2000ml x3 (Economy),53,Kissan,2000,ml,3,Economy,0,566,303.97,278.55,0.18
1250,Nestlé OTC Medicines 1000ml x2 (Economy),37,Nestlé,1000,ml,2,Economy,0,185,1101.91,918.72,0.12
1251,Lifebuoy Stationery 200g x5 (Economy),44,Lifebuoy,200,g,5,Economy,0,133,801.68,705.58,0.05
1252,Britannia Dishwash 250g x24 (Premium),40,Britannia,250,g,24,Premium,0,712,243.15,195.48,0.12
1253,Surf Excel OTC Medicines 500g x10 (Regular),37,Surf Excel,500,g,10,Regular,0,675,1656.77,1293.88,0.12
1254,Aashirvaad Soft Drinks 50ml x24 (Regular),26,Aashirvaad,50,ml,24,Regular,0,694,125.81,112.12,0.0
1255,Kellogg's Gardening 200ml x10 (Regular),56,Kellogg's,200,ml,10,Regular,0,286,946.69,866.49,0.05
1256,Haldiram Edible Oils 250ml x3 (Premium),6,Haldiram,250,ml,3,Premium,0,542,485.29,382.94,0.05
1257,Aashirvaad Men's Grooming 1000g x1 (Regular),33,Aashirvaad,1000,g,1,Regular,0,140,552.1,483.53,0.12
1258,Kellogg's Dishwash 250ml x4 (Premium),40,Kellogg's,250,ml,4,Premium,0,188,167.91,138.56,0.12
1259,Haldiram Books 750g x12 (Regular),72,Haldiram,750,g,12,Regular,0,689,1447.31,1151.65,0.28
1260,Fortune Oral Care 500g x4 (Economy),29,Fortune,500,g,4,Economy,0,218,72.33,58.32,0.05
1261,Dabur Bath 1000g x3 (Economy),32,Dabur,1000,g,3,Economy,0,191,381.19,348.71,0.12
1262,Paper Boat Health 200g x1 (Premium),36,Paper Boat,200,g,1,Premium,0,497,184.77,168.35,0.12
1263,Colgate Fragrances 50g x4 (Economy),78,Colgate,50,g,4,Economy,0,390,667.42,564.7,0.18
1264,Ariel Cleaning Tools 200g x1 (Premium),55,Ariel,200,g,1,Premium,0,130,186.25,166.06,0.12
1265,Fortune Health 100g x24 (Regular),36,Fortune,100,g,24,Regular,0,239,267.54,244.72,0.05
1266,DMart Health Drinks 500ml x5 (Regular),18,DMart,500,ml,5,Regular,0,198,213.38,192.12,0.0
1267,ITC Category 96 250ml x1 (Economy),96,ITC,250,ml,1,Economy,0,665,1019.86,801.46,0.18
1268,Haldiram Soft Drinks 2000ml x6 (Regular),26,Haldiram,2000,ml,6,Regular,0,204,171.58,156.33,0.0
1269,ITC Baking Supplies 750g x4 (Economy),25,ITC,750,g,4,Economy,0,98,188.78,149.02,0.05
1270,Catch Baking Supplies 1000ml x1 (Regular),25,Catch,1000,ml,1,Regular,0,297,168.03,136.9,0.0
1271,Ariel Ready-to-Eat 500ml x1 (Premium),11,Ariel,500,ml,1,Premium,0,277,124.64,108.9,0.0
1272,Saffola OTC Medicines 200ml x1 (Economy),37,Saffola,200,ml,1,Economy,0,546,748.52,602.72,0.12
1273,Nivea Ready-to-Eat 2000ml x1 (Economy),11,Nivea,2000,ml,1,Economy,0,151,101.33,91.41,0.05
1274,Patanjali Health Drinks 750ml x24 (Regular),18,Patanjali,750,ml,24,Regular,0,190,273.91,240.07,0.0
1275,DMart Seasonal Specials 1000g x5 (Premium),61,DMart,1000,g,5,Premium,0,671,676.86,581.94,0.12
1276,Monster Packaged Foods 100ml x10 (Economy),10,Monster,100,ml,10,Economy,0,159,43.6,34.74,0.0
1277,Pepsi Staples 200g x1 (Regular),4,Pepsi,200,g,1,Regular,0,590,229.79,192.62,0.05
1278,Aashirvaad Sanitary 750g x3 (Regular),80,Aashirvaad,750,g,3,Regular,0,647,1366.19,1155.38,0.18
1279,Aashirvaad Ready-to-Eat 750ml x10 (Regular),11,Aashirvaad,750,ml,10,Regular,0,587,132.16,118.5,0.0
1280,Pears Spices 250ml x10 (Economy),7,Pears,250,ml,10,Economy,0,282,501.55,394.76,0.05
1281,Monster Disposable 1000g x2 (Economy),43,Monster,1000,g,2,Economy,0,267,737.26,613.19,0.12
1282,Harpic Health 200g x1 (Economy),36,Harpic,200,g,1,Economy,0,595,167.53,151.36,0.12
1283,Dove Health Drinks 2000g x12 (Regular),18,Dove,2000,g,12,Regular,0,681,372.4,308.86,0.0
1284,ITC Pulses 750g x3 (Regular),5,ITC,750,g,3,Regular,0,545,411.96,369.62,0.0
1285,Lifebuoy Batteries 2000g x10 (Premium),67,Lifebuoy,2000,g,10,Premium,0,216,1899.1,1624.97,0.05
1286,Haldiram Kitchen Appliances 50ml x24 (Regular),49,Haldiram,50,ml,24,Regular,0,150,429.05,352.11,0.12
1287,ITC Packaged Foods 100g x1 (Regular),10,ITC,100,g,1,Regular,0,350,31.03,28.34,0.05
1288,Fortune Breakfast Cereals 50ml x1 (Economy),20,Fortune,50,ml,1,Economy,0,215,69.88,57.42,0.0
1289,Dettol Hardware 500g x10 (Economy),70,Dettol,500,g,10,Economy,0,527,963.54,777.34,0.12
1290,Amul Party Supplies 2000g x3 (Premium),82,Amul,2000,g,3,Premium,0,322,1096.33,895.86,0.12
1291,Lifebuoy Laundry Detergent 750ml x12 (Economy),39,Lifebuoy,750,ml,12,Economy,0,193,687.38,542.16,0.12
1292,Pepsi Biscuits 250g x3 (Economy),13,Pepsi,250,g,3,Economy,0,110,295.58,231.36,0.05
1293,Paper Boat Fresh Produce 200ml x10 (Regular),1,Paper Boat,200,ml,10,Regular,1,23,257.86,215.36,0.05
1294,"Bikaji Sugar, Jaggery 50ml x1 (Economy)",8,Bikaji,50,ml,1,Economy,0,633,209.44,189.63,0.0
1295,Pears International Foods 1000ml x1 (Economy),74,Pears,1000,ml,1,Economy,0,701,1624.02,1319.57,0.18
1296,Britannia Footwear 100ml x12 (Economy),59,Britannia,100,ml,12,Economy,0,614,571.06,505.27,0.12
1297,ITC Meat 2000ml x1 (Economy),17,ITC,2000,ml,1,Economy,1,13,184.3,161.64,0.05
1298,Coca-Cola Health 2000g x1 (Economy),36,Coca-Cola,2000,g,1,Economy,0,383,242.9,200.5,0.05
1299,Kellogg's Packaged Foods 750g x3 (Regular),10,Kellogg's,750,g,3,Regular,0,646,63.51,52.28,0.0
1300,"Kellogg's Sugar, Jaggery 200ml x1 (Economy)",8,Kellogg's,200,ml,1,Economy,0,698,252.62,201.39,0.0
1301,Tropicana Dairy 2000ml x4 (Regular),2,Tropicana,2000,ml,4,Regular,1,13,345.28,275.51,0.0
1302,Appy OTC Medicines 100ml x1 (Regular),37,Appy,100,ml,1,Regular,0,493,604.71,517.21,0.12
1303,Dettol Gardening 1000ml x3 (Regular),56,Dettol,1000,ml,3,Regular,0,585,1349.21,1193.68,0.05
1304,Bikaji Staples 1000ml x10 (Economy),4,Bikaji,1000,ml,10,Economy,0,447,542.89,485.47,0.0
1305,Catch Oral Care 100g x1 (Regular),29,Catch,100,g,1,Regular,0,286,37.69,30.38,0.05
1306,Lifebuoy Disposable 750g x5 (Regular),43,Lifebuoy,750,g,5,Regular,0,646,951.69,846.34,0.12
1307,Colgate Hair Care 200ml x6 (Economy),30,Colgate,200,ml,6,Economy,0,174,374.55,315.94,0.05
1308,Harpic Bakery 2000g x1 (Economy),3,Harpic,2000,g,1,Economy,1,6,501.47,455.63,0.05
1309,Dettol Baking Supplies 250ml x24 (Premium),25,Dettol,250,ml,24,Premium,0,432,282.48,256.62,0.0
1310,Aashirvaad Pet Care 750g x1 (Economy),46,Aashirvaad,750,g,1,Economy,0,384,637.9,579.22,0.12
1311,DMart Chocolates 100g x3 (Regular),14,DMart,100,g,3,Regular,0,340,210.21,172.72,0.0
1312,Fortune Kitchen Appliances 50ml x24 (Economy),49,Fortune,50,ml,24,Economy,0,588,349.72,274.37,0.05
1313,Paper Boat Women's Hygiene 750g x24 (Regular),34,Paper Boat,750,g,24,Regular,0,354,1679.56,1493.25,0.05
1314,Britannia Home Furnishing 200ml x2 (Regular),52,Britannia,200,ml,2,Regular,0,524,713.58,633.31,0.05
1315,Colgate Home Care 2000ml x5 (Regular),38,Colgate,2000,ml,5,Regular,0,687,600.92,472.32,0.18
1316,Tata Dairy 100g x24 (Regular),2,Tata,100,g,24,Regular,1,29,206.73,177.29,0.0
1317,Fortune Category 98 50ml x1 (Economy),98,Fortune,50,ml,1,Economy,0,285,1359.59,1151.77,0.12
1318,Pepsi Storage 50g x1 (Premium),51,Pepsi,50,g,1,Premium,0,158,61.46,51.57,0.12
1319,Aashirvaad Dairy 2000g x12 (Regular),2,Aashirvaad,2000,g,12,Regular,1,4,380.14,301.96,0.0
1320,Pepsi Pickles 200ml x1 (Economy),23,Pepsi,200,ml,1,Economy,0,688,241.91,213.95,0.05
1321,Colgate Chocolates 200ml x10 (Regular),14,Colgate,200,ml,10,Regular,0,545,261.59,217.88,0.0
1322,Harpic Home Care 250g x12 (Economy),38,Harpic,250,g,12,Economy,0,630,314.58,280.99,0.05
1323,Everest Home Care 250ml x1 (Regular),38,Everest,250,ml,1,Regular,0,440,248.3,224.01,0.12
1324,Sunfeast Baking Supplies 1000g x5 (Regular),25,Sunfeast,1000,g,5,Regular,0,332,235.22,215.95,0.0
1325,Himalaya Cleaning Tools 250ml x10 (Regular),55,Himalaya,250,ml,10,Regular,0,605,231.6,186.88,0.12
1326,Fortune Energy Drinks 100g x2 (Regular),75,Fortune,100,g,2,Regular,0,676,2557.84,2102.65,0.18
1327,Sunfeast Baby Food 2000ml x4 (Regular),19,Sunfeast,2000,ml,4,Regular,0,136,120.93,96.29,0.05
1328,Tropicana Spices 250g x1 (Economy),7,Tropicana,250,g,1,Economy,0,302,319.72,259.26,0.0
1329,Kellogg's Category 100 750ml x1 (Economy),100,Kellogg's,750,ml,1,Economy,0,211,172.37,138.7,0.18
1330,Nestlé Books 500g x1 (Regular),72,Nestlé,500,g,1,Regular,0,147,877.0,794.79,0.18
1331,DMart Breakfast Cereals 50ml x3 (Regular),20,DMart,50,ml,3,Regular,0,344,89.85,80.93,0.0
1332,Everest Toys 250g x1 (Regular),45,Everest,250,g,1,Regular,0,276,448.97,388.15,0.05
1333,Sunfeast Pulses 250ml x10 (Regular),5,Sunfeast,250,ml,10,Regular,0,103,357.43,298.48,0.0
1334,Tata Category 91 2000ml x3 (Premium),91,Tata,2000,ml,3,Premium,0,579,5157.64,4276.45,0.18
1335,Harpic Breakfast Cereals 1000g x6 (Regular),20,Harpic,1000,g,6,Regular,0,400,213.58,172.84,0.0
1336,Lifebuoy Baby Food 1000g x1 (Economy),19,Lifebuoy,1000,g,1,Economy,0,204,69.8,56.47,0.0
1337,Lizol Ice Cream 750g x1 (Regular),15,Lizol,750,g,1,Regular,1,19,440.9,365.9,0.05
1338,Ariel Frozen Foods 200ml x3 (Premium),16,Ariel,200,ml,3,Premium,1,11,381.75,340.07,0.0
1339,Himalaya Home Décor 250g x12 (Regular),81,Himalaya,250,g,12,Regular,0,518,4108.3,3562.38,0.18
1340,Patanjali Health Drinks 250g x2 (Regular),18,Patanjali,250,g,2,Regular,0,572,167.75,144.26,0.05
1341,Tata Hair Care 2000g x4 (Economy),30,Tata,2000,g,4,Economy,0,159,630.87,548.57,0.0
1342,Britannia OTC Medicines 2000ml x3 (Economy),37,Britannia,2000,ml,3,Economy,0,239,1311.76,1109.81,0.05
1343,Haldiram School Essentials 750g x4 (Economy),64,Haldiram,750,g,4,Economy,0,281,94.15,80.41,0.05
1344,Appy Category 93 50g x6 (Premium),93,Appy,50,g,6,Premium,0,174,1318.5,1176.42,0.18
1345,Kissan Home Décor 100ml x1 (Regular),81,Kissan,100,ml,1,Regular,0,253,2030.25,1855.2,0.12
1346,Haldiram Home Care 2000g x5 (Regular),38,Haldiram,2000,g,5,Regular,0,524,640.68,571.01,0.12
1347,DMart Cleaning Tools 200ml x12 (Premium),55,DMart,200,ml,12,Premium,0,262,312.65,273.68,0.12
1348,ITC Meat 1000ml x6 (Economy),17,ITC,1000,ml,6,Economy,1,27,237.26,217.89,0.0
1349,Pepsi Dishwash 500ml x24 (Regular),40,Pepsi,500,ml,24,Regular,0,355,225.85,183.6,0.12
1350,DMart Biscuits 750ml x2 (Regular),13,DMart,750,ml,2,Regular,0,371,519.64,431.03,0.05
1351,"Amul Sugar, Jaggery 500g x2 (Regular)",8,Amul,500,g,2,Regular,0,350,431.85,339.81,0.05
1352,Kellogg's Pulses 200ml x5 (Regular),5,Kellogg's,200,ml,5,Regular,0,355,338.63,298.54,0.05
1353,Bikaji Mobile Accessories 750g x1 (Regular),66,Bikaji,750,g,1,Regular,0,287,551.89,480.8,0.05
1354,MDH Noodles 200g x1 (Regular),21,MDH,200,g,1,Regular,0,642,121.92,101.1,0.0
1355,Britannia Diabetic Care 200ml x2 (Regular),86,Britannia,200,ml,2,Regular,0,345,2081.87,1647.24,0.28
1356,Kissan Gardening 500ml x3 (Regular),56,Kissan,500,ml,3,Regular,0,664,1049.78,950.93,0.05
1357,Dabur Toys 250ml x5 (Regular),45,Dabur,250,ml,5,Regular,0,334,696.12,633.77,0.05
1358,Tropicana Dry Fruits 250ml x1 (Regular),24,Tropicana,250,ml,1,Regular,0,615,214.24,176.87,0.0
1359,Sunfeast Water 2000ml x2 (Regular),27,Sunfeast,2000,ml,2,Regular,0,220,442.99,349.82,0.0
1360,Ariel Lighting 2000ml x1 (Economy),68,Ariel,2000,ml,1,Economy,0,563,1123.67,909.02,0.12
1361,Pears Dishwash 500ml x1 (Economy),40,Pears,500,ml,1,Economy,0,167,126.84,112.08,0.05
1362,Appy Bedding 500g x1 (Economy),53,Appy,500,g,1,Economy,0,405,197.54,169.5,0.12
1363,Britannia Laundry Detergent 2000g x10 (Economy),39,Britannia,2000,g,10,Economy,0,372,685.4,583.87,0.12
1364,Harpic Masks 2000ml x4 (Economy),84,Harpic,2000,ml,4,Economy,0,216,4853.47,4214.21,0.18
1365,Patanjali Men's Grooming 1000ml x4 (Regular),33,Patanjali,1000,ml,4,Regular,0,284,540.53,426.26,0.05
1366,Himalaya School Essentials 200ml x2 (Economy),64,Himalaya,200,ml,2,Economy,0,233,73.32,64.59,0.12
1367,Saffola Storage 250ml x4 (Regular),51,Saffola,250,ml,4,Regular,0,150,72.14,60.27,0.05
1368,Dabur Seasonal Specials 250g x1 (Premium),61,Dabur,250,g,1,Premium,0,98,405.79,321.8,0.12
1369,Kellogg's Water 500ml x2 (Premium),27,Kellogg's,500,ml,2,Premium,0,198,437.57,399.82,0.0
1370,Dove Pickles 2000ml x1 (Regular),23,Dove,2000,ml,1,Regular,0,656,421.75,384.58,0.05
1371,Pepsi Oral Care 1000ml x1 (Regular),29,Pepsi,1000,ml,1,Regular,0,378,75.33,65.4,0.0
1372,Nivea Staples 500ml x1 (Regular),4,Nivea,500,ml,1,Regular,0,658,306.65,256.21,0.05
1373,Patanjali Pulses 2000ml x2 (Premium),5,Patanjali,2000,ml,2,Premium,0,205,656.08,585.72,0.0
1374,Nivea Protein 500g x24 (Economy),76,Nivea,500,g,24,Economy,0,410,417.94,354.52,0.18
1375,Harpic Sports 500g x1 (Regular),57,Harpic,500,g,1,Regular,0,515,338.31,284.85,0.18
1376,Pepsi Protein 200g x5 (Economy),76,Pepsi,200,g,5,Economy,0,543,217.61,185.8,0.28
1377,Everest Women's Hygiene 2000ml x1 (Premium),34,Everest,2000,ml,1,Premium,0,528,1652.45,1410.71,0.12
1378,Dabur Pickles 100ml x5 (Economy),23,Dabur,100,ml,5,Economy,0,148,227.45,188.05,0.05
1379,Coca-Cola Biscuits 50g x24 (Premium),13,Coca-Cola,50,g,24,Premium,0,678,523.47,473.45,0.0
1380,Nestlé Fresh Produce 50g x4 (Economy),1,Nestlé,50,g,4,Economy,1,7,153.47,139.41,0.0
1381,Tropicana Fresh Produce 200g x1 (Regular),1,Tropicana,200,g,1,Regular,1,20,157.46,135.71,0.0
1382,Appy Hardware 100g x12 (Regular),70,Appy,100,g,12,Regular,0,108,906.43,770.95,0.18
1383,MDH Bakery 750g x1 (Regular),3,MDH,750,g,1,Regular,1,6,440.43,359.35,0.05
1384,"Patanjali Sugar, Jaggery 100ml x1 (Regular)",8,Patanjali,100,ml,1,Regular,0,372,224.37,205.7,0.05
1385,Nivea Category 93 50ml x1 (Regular),93,Nivea,50,ml,1,Regular,0,285,725.91,645.0,0.18
1386,Pears Spices 1000g x3 (Premium),7,Pears,1000,g,3,Premium,0,617,718.54,587.57,0.0
1387,"Nestlé Sugar, Jaggery 500ml x1 (Premium)",8,Nestlé,500,ml,1,Premium,0,229,516.59,420.28,0.05
1388,Britannia Energy Drinks 2000ml x10 (Regular),75,Britannia,2000,ml,10,Regular,0,189,7288.29,6686.91,0.12
1389,Dove International Foods 200g x1 (Economy),74,Dove,200,g,1,Economy,0,484,1113.3,923.02,0.18
1390,Kissan Home Appliances 250ml x1 (Regular),48,Kissan,250,ml,1,Regular,0,441,600.1,474.09,0.12
1391,Monster Home Care 750g x12 (Regular),38,Monster,750,g,12,Regular,0,452,568.2,452.14,0.18
1392,Dabur Dairy 500ml x2 (Regular),2,Dabur,500,ml,2,Regular,1,28,183.1,159.22,0.0
1393,Fortune Bakery 50ml x6 (Regular),3,Fortune,50,ml,6,Regular,1,6,421.26,351.06,0.05
1394,"Patanjali Sugar, Jaggery 200ml x12 (Economy)",8,Patanjali,200,ml,12,Economy,0,502,400.99,315.34,0.0
1395,Harpic Books 100g x3 (Economy),72,Harpic,100,g,3,Economy,0,543,594.95,497.65,0.18
1396,Haldiram Air Fresheners 750ml x6 (Regular),41,Haldiram,750,ml,6,Regular,0,136,1387.53,1155.62,0.12
1397,Colgate Seasonal Specials 2000ml x4 (Economy),61,Colgate,2000,ml,4,Economy,0,377,647.26,582.82,0.05
1398,MDH Electricals 200g x2 (Economy),47,MDH,200,g,2,Economy,0,344,150.38,118.06,0.18
1399,MDH Ice Cream 100ml x1 (Economy),15,MDH,100,ml,1,Economy,1,22,245.11,203.31,0.05
1400,Pears Toys 1000g x1 (Economy),45,Pears,1000,g,1,Economy,0,237,656.35,544.45,0.12
1401,Himalaya Edible Oils 1000ml x4 (Regular),6,Himalaya,1000,ml,4,Regular,0,186,596.48,542.53,0.05
1402,Kellogg's Baby Food 2000g x2 (Regular),19,Kellogg's,2000,g,2,Regular,0,326,97.62,84.61,0.0
1403,Red Bull Footwear 100ml x1 (Economy),59,Red Bull,100,ml,1,Economy,0,507,411.0,356.9,0.05
1404,"Sunfeast Sauces, Ketchup 100g x12 (Economy)",22,Sunfeast,100,g,12,Economy,0,233,262.94,220.89,0.0
1405,Harpic Water 250g x4 (Economy),27,Harpic,250,g,4,Economy,0,533,275.79,235.82,0.0
1406,"Dettol Sauces, Ketchup 50g x10 (Economy)",22,Dettol,50,g,10,Economy,0,719,219.97,200.75,0.05
1407,Kissan Gardening 100ml x1 (Regular),56,Kissan,100,ml,1,Regular,0,503,562.37,463.4,0.12
1408,Nestlé Category 100 500g x1 (Economy),100,Nestlé,500,g,1,Economy,0,585,194.81,152.54,0.12
1409,Appy Lighting 750g x1 (Economy),68,Appy,750,g,1,Economy,0,280,1034.98,920.16,0.05
1410,Harpic Dairy 200g x5 (Regular),2,Harpic,200,g,5,Regular,1,10,169.48,150.33,0.05
1411,Saffola Dry Fruits 2000ml x10 (Regular),24,Saffola,2000,ml,10,Regular,0,559,525.66,475.08,0.0
1412,Lifebuoy Bedding 200ml x3 (Regular),53,Lifebuoy,200,ml,3,Regular,0,542,200.28,178.53,0.05
1413,Amul Women's Hygiene 100ml x5 (Regular),34,Amul,100,ml,5,Regular,0,656,941.91,795.49,0.12
1414,Haldiram Spices 100ml x4 (Regular),7,Haldiram,100,ml,4,Regular,0,515,394.53,351.85,0.0
1415,ITC Diabetic Care 100g x2 (Economy),86,ITC,100,g,2,Economy,0,353,1521.3,1288.47,0.12
1416,"Tata Sugar, Jaggery 200ml x24 (Regular)",8,Tata,200,ml,24,Regular,0,652,531.36,416.14,0.0
1417,Monster Pet Care 50ml x24 (Regular),46,Monster,50,ml,24,Regular,0,380,738.41,630.25,0.18
1418,Paper Boat Pet Food Premium 2000g x4 (Regular),88,Paper Boat,2000,g,4,Regular,0,308,1157.29,975.58,0.18
1419,DMart Ice Cream 750ml x1 (Economy),15,DMart,750,ml,1,Economy,1,23,387.22,333.97,0.0
1420,"Kellogg's Tea, Coffee 200g x3 (Economy)",9,Kellogg's,200,g,3,Economy,0,159,86.57,72.53,0.0
1421,Sunfeast Frozen Foods 250ml x5 (Premium),16,Sunfeast,250,ml,5,Premium,1,7,376.68,311.56,0.05
1422,Colgate Mobile Accessories 2000ml x4 (Regular),66,Colgate,2000,ml,4,Regular,0,493,895.69,731.27,0.12
1423,Dabur Electronics Accessories 100g x2 (Economy),65,Dabur,100,g,2,Economy,0,208,499.35,413.1,0.05
1424,Patanjali Category 92 500ml x2 (Regular),92,Patanjali,500,ml,2,Regular,0,473,892.89,721.8,0.12
1425,Everest Category 95 1000g x6 (Regular),95,Everest,1000,g,6,Regular,0,655,2388.42,2092.16,0.12
1426,Aashirvaad Meat 100ml x24 (Regular),17,Aashirvaad,100,ml,24,Regular,1,29,209.55,176.59,0.05
1427,Himalaya Meat 750ml x1 (Economy),17,Himalaya,750,ml,1,Economy,1,16,188.05,153.47,0.0
1428,Red Bull International Foods 200ml x4 (Regular),74,Red Bull,200,ml,4,Regular,0,219,1523.58,1376.65,0.28
1429,Everest Meat 100g x4 (Economy),17,Everest,100,g,4,Economy,1,10,155.5,129.34,0.0
